EndYear;Rk;G;Date;Years;Days;Age;Tm;Home;Opp;Win;Diff;GS;MP;FG;FGA;FG_PCT;3P;3PA;3P_PCT;FT;FTA;FT_PCT;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc
1985;1;1;10/26/1984;21;252;216899384;CHI;1;WSB;1;16;1;40;5;16;313;0;0;0;6;7;857;1;5;6;7;2;4;5;2;16;125
1985;2;2;10/27/1984;21;253;2169267625;CHI;0;MIL;0;-2;1;34;8;13;615;0;0;0;5;5;1;3;2;5;5;2;1;3;4;21;194
1985;3;3;10/29/1984;21;255;2169815195;CHI;1;MIL;1;6;1;34;13;24;542;0;0;0;11;13;846;2;2;4;5;6;2;3;4;37;329
1985;4;4;10/30/1984;21;256;217008898;CHI;0;KCK;1;5;1;36;8;21;381;0;0;0;9;9;1;2;2;4;5;3;1;6;5;25;147
1985;5;5;11/1/1984;21;258;217063655;CHI;0;DEN;0;-16;1;33;7;15;467;0;0;0;3;4;75;3;2;5;5;1;1;2;4;17;132
1985;6;6;11/7/1984;21;264;2172279261;CHI;0;DET;1;4;1;27;9;19;474;0;0;0;7;9;778;1;3;4;3;3;1;5;5;25;149
1985;7;7;11/8/1984;21;265;2172553046;CHI;0;NYK;1;15;1;33;15;22;682;0;0;0;3;4;75;4;4;8;5;3;2;5;2;33;293
1985;8;8;11/10/1984;21;267;2173100616;CHI;0;IND;1;2;1;42;9;22;409;0;0;0;9;12;75;2;7;9;4;2;5;3;4;27;212
1985;9;9;11/13/1984;21;270;2173921971;CHI;1;SAS;1;3;1;43;18;27;667;1;1;1;8;11;727;2;8;10;4;3;2;4;4;45;375
1985;10;10;11/15/1984;21;272;2174469541;CHI;1;BOS;0;-20;1;33;12;24;5;0;1;0;3;3;1;0;2;2;2;2;1;1;4;27;171
1985;11;11;11/17/1984;21;274;2175017112;CHI;1;PHI;0;-9;1;44;4;17;235;0;0;0;8;8;1;0;5;5;7;5;2;4;5;16;125
1985;12;12;11/19/1984;21;276;2175564682;CHI;1;IND;0;-17;1;39;11;26;423;0;3;0;12;16;75;2;3;5;2;2;1;3;3;34;208
1985;13;13;11/21/1984;21;278;2176112252;CHI;0;MIL;0;-10;1;42;11;22;5;0;0;0;13;14;929;4;9;13;2;2;2;6;3;35;267
1985;14;14;11/23/1984;21;280;2176659822;CHI;0;SEA;1;19;1;30;9;13;692;0;0;0;5;6;833;0;4;4;3;4;1;4;4;23;195
1985;15;15;11/24/1984;21;281;2176933607;CHI;0;POR;0;-10;1;41;10;24;417;0;1;0;10;10;1;3;3;6;8;3;1;4;4;30;239
1985;16;16;11/27/1984;21;284;2177754962;CHI;0;GSW;0;-6;1;24;6;10;6;0;0;0;1;1;1;0;2;2;3;3;2;4;1;13;111
1985;17;17;11/29/1984;21;286;2178302533;CHI;0;PHO;0;-5;1;30;9;17;529;1;1;1;3;4;75;1;2;3;2;2;0;2;5;22;14
1985;18;18;11/30/1984;21;287;2178576318;CHI;0;LAC;1;4;1;37;9;15;6;0;0;0;2;4;5;2;3;5;5;3;0;4;4;20;155
1985;19;19;12/2/1984;21;289;2179123888;CHI;0;LAL;1;1;1;42;7;13;538;0;0;0;6;8;75;2;0;2;3;1;1;4;3;20;129
1985;20;20;12/4/1984;21;291;2179671458;CHI;1;NJN;1;15;1;35;7;13;538;0;0;0;6;6;1;1;2;3;6;1;0;3;3;20;16
1985;21;21;12/7/1984;21;294;2180492813;CHI;1;NYK;1;2;1;43;8;16;5;0;1;0;5;7;714;1;1;2;3;2;0;6;5;21;93
1985;22;22;12/8/1984;21;295;2180766598;CHI;1;DAL;1;2;1;35;10;23;435;0;0;0;0;0;;4;3;7;2;0;2;2;3;20;112
1985;23;23;12/11/1984;21;298;2181587953;CHI;1;DET;0;-7;1;37;13;28;464;0;1;0;1;3;333;1;7;8;6;2;0;3;4;27;162
1985;24;24;12/12/1984;21;299;2181861739;CHI;0;DET;0;-7;1;30;6;17;353;0;2;0;9;10;9;0;1;1;2;2;1;1;5;21;125
1985;25;25;12/14/1984;21;301;2182409309;CHI;0;NJN;0;-2;1;44;12;25;48;0;0;0;10;10;1;2;6;8;8;1;0;0;4;34;295
1985;26;26;12/15/1984;21;302;2182683094;CHI;1;PHI;0;-12;1;27;7;16;438;0;0;0;0;0;;1;1;2;2;1;0;1;2;14;72
1985;27;27;12/18/1984;21;305;2183504449;CHI;1;HOU;0;-8;1;45;8;20;4;0;1;0;2;4;5;1;2;3;8;3;0;1;2;18;145
1985;28;28;12/20/1984;21;307;2184052019;CHI;0;ATL;1;3;1;41;12;22;545;0;0;0;10;16;625;4;4;8;7;5;1;7;5;34;266
1985;29;29;12/22/1984;21;309;2184599589;CHI;1;BOS;1;25;1;35;12;18;667;0;0;0;8;8;1;1;11;12;8;0;3;3;3;32;317
1985;30;30;12/27/1984;21;314;2185968515;CHI;1;CLE;1;4;1;44;20;33;606;0;1;0;5;5;1;2;5;7;11;3;0;3;1;45;401
1985;31;31;12/29/1984;21;316;2186516085;CHI;1;ATL;0;-3;1;39;7;18;389;0;0;0;7;9;778;1;3;4;5;0;0;3;6;21;101
1985;32;32;1/2/1985;21;320;2187611225;CHI;0;ATL;0;-14;1;34;10;14;714;0;0;0;5;6;833;1;6;7;4;3;0;4;2;25;223
1985;33;33;1/4/1985;21;322;2188158795;CHI;1;MIL;1;5;1;38;9;16;563;0;1;0;4;5;8;0;2;2;6;3;0;0;4;22;202
1985;34;34;1/5/1985;21;323;218843258;CHI;0;NYK;0;-6;1;42;16;25;64;0;0;0;10;11;909;4;3;7;4;2;1;3;3;42;355
1985;35;35;1/9/1985;21;327;2189527721;CHI;0;BOS;0;-3;1;42;12;24;5;0;0;0;12;13;923;4;2;6;6;2;1;4;4;36;283
1985;36;36;1/11/1985;21;329;2190075291;CHI;1;NYK;1;16;1;30;8;14;571;0;0;0;7;7;1;2;4;6;5;2;0;5;3;23;183
1985;37;37;1/12/1985;21;330;2190349076;CHI;0;CLE;0;-3;1;36;10;21;476;0;1;0;4;6;667;4;8;12;3;1;0;3;5;24;158
1985;38;38;1/14/1985;21;332;2190896646;CHI;1;DEN;1;9;1;43;11;16;688;0;0;0;13;15;867;2;12;14;15;3;1;6;3;35;394
1985;39;39;1/16/1985;21;334;2191444216;CHI;0;NJN;0;-6;1;44;8;17;471;0;1;0;11;12;917;1;6;7;7;2;0;6;3;27;201
1985;40;40;1/17/1985;21;335;2191718001;CHI;1;CLE;1;5;1;40;8;20;4;0;0;0;9;12;75;0;4;4;6;2;2;3;4;25;172
1985;41;41;1/19/1985;21;337;2192265572;CHI;0;IND;0;-3;1;41;15;27;556;2;4;5;6;8;75;2;10;12;7;3;2;2;5;38;34
1985;42;42;1/22/1985;21;340;2193086927;CHI;1;POR;1;8;1;39;11;20;55;0;1;0;7;7;1;1;11;12;5;2;0;4;4;29;233
1985;43;43;1/25/1985;21;343;2193908282;CHI;1;SEA;1;17;1;37;6;15;4;0;1;0;10;10;1;2;2;4;8;4;2;1;3;22;247
1985;44;44;1/26/1985;21;344;2194182067;CHI;1;ATL;1;13;1;43;17;24;708;0;0;0;11;11;1;1;7;8;10;0;4;5;3;45;414
1985;45;45;1/29/1985;21;347;2195003422;CHI;1;KCK;1;6;1;38;11;17;647;0;0;0;4;6;667;0;7;7;7;3;0;1;3;26;255
1985;46;46;1/30/1985;21;348;2195277207;CHI;0;WSB;0;-11;1;41;12;19;632;0;0;0;14;15;933;0;7;7;8;4;0;4;3;38;356
1985;47;47;2/1/1985;21;350;2195824778;CHI;0;PHI;0;-11;1;37;9;16;563;0;2;0;13;14;929;0;6;6;5;2;0;3;5;31;253
1985;48;48;2/5/1985;21;354;2196919918;CHI;1;BOS;0;-4;1;45;14;25;56;0;1;0;13;14;929;4;8;12;7;4;1;1;6;41;401
1985;49;49;2/7/1985;21;356;2197467488;CHI;0;CLE;0;-9;1;38;8;17;471;0;0;0;7;8;875;3;1;4;7;4;0;7;6;23;158
1985;50;50;2/12/1985;21;361;2198836413;CHI;1;DET;1;13;1;45;19;31;613;0;0;0;11;13;846;7;8;15;5;4;0;6;5;49;409
1985;51;51;2/15/1985;21;364;2199657769;CHI;1;IND;0;-18;1;37;8;20;4;0;1;0;1;2;5;1;6;7;6;0;2;4;1;17;95
1985;52;52;2/17/1985;22;0;22;CHI;0;MIL;0;-20;1;34;9;15;6;0;0;0;8;8;1;2;1;3;3;2;1;5;1;26;202
1985;53;53;2/19/1985;22;2;220054757;CHI;1;LAL;0;-10;1;30;6;13;462;0;2;0;4;5;8;4;2;6;8;0;0;3;5;16;129
1985;54;54;2/22/1985;22;5;2201368925;CHI;0;BOS;0;-10;1;42;8;18;444;0;0;0;10;12;833;1;3;4;7;3;0;3;3;26;211
1985;55;55;2/23/1985;22;6;220164271;CHI;1;GSW;1;15;1;32;15;20;75;0;0;0;8;8;1;1;4;5;5;3;0;0;4;38;368
1985;56;56;2/26/1985;22;9;2202464066;CHI;1;CLE;0;-5;1;48;12;27;444;0;1;0;4;4;1;3;6;9;5;0;0;1;4;28;187
1985;57;57;2/27/1985;22;10;2202737851;CHI;0;DET;0;-9;1;35;8;17;471;0;1;0;8;9;889;1;5;6;2;4;1;4;3;24;18
1985;58;58;3/1/1985;22;12;2203285421;CHI;1;NYK;1;5;1;38;6;15;4;0;0;0;9;12;75;2;8;10;10;3;0;7;2;21;177
1985;59;59;3/3/1985;22;14;2203832991;CHI;1;NJN;0;-4;1;41;13;21;619;0;0;0;11;12;917;6;8;14;5;3;1;3;2;37;371
1985;60;60;3/5/1985;22;16;2204380561;CHI;1;WSB;1;5;1;44;12;23;522;0;0;0;13;17;765;2;7;9;8;2;1;2;3;37;327
1985;61;61;3/6/1985;22;17;2204654346;CHI;0;BOS;1;3;1;42;13;28;464;0;0;0;7;7;1;2;5;7;3;5;2;5;2;33;242
1985;62;62;3/8/1985;22;19;2205201916;CHI;1;LAC;1;16;1;28;7;13;538;1;2;5;11;14;786;2;6;8;7;0;1;1;3;26;251
1985;63;63;3/9/1985;22;20;2205475702;CHI;1;UTA;0;-6;1;38;9;21;429;1;1;1;9;16;563;2;4;6;4;5;0;6;5;28;165
1985;64;64;3/11/1985;22;22;2206023272;CHI;0;WSB;0;-7;1;34;6;14;429;0;0;0;9;10;9;1;3;4;4;0;0;4;2;21;128
1985;65;65;3/12/1985;22;23;2206297057;CHI;1;DET;1;1;1;39;11;24;458;0;1;0;10;11;909;3;5;8;4;1;0;5;2;32;208
1985;66;66;3/14/1985;22;25;2206844627;CHI;0;NYK;0;-9;1;34;5;18;278;0;0;0;6;11;545;1;2;3;8;1;0;1;3;16;91
1985;67;67;3/15/1985;22;26;2207118412;CHI;1;PHO;1;6;1;42;11;15;733;0;0;0;5;6;833;1;8;9;14;2;2;6;3;27;296
1985;68;68;3/17/1985;22;28;2207665982;CHI;1;MIL;1;2;1;48;11;25;44;0;3;0;10;13;769;6;5;11;16;1;1;3;5;32;313
1985;69;69;3/19/1985;22;30;2208213552;CHI;0;HOU;0;-6;1;42;11;22;5;0;0;0;9;10;9;2;2;4;7;2;1;7;3;31;21
1985;70;70;3/20/1985;22;31;2208487337;CHI;0;SAS;0;-8;1;43;14;23;609;0;1;0;10;12;833;3;4;7;4;3;0;2;5;38;318
1985;71;71;3/23/1985;22;34;2209308693;CHI;0;DAL;1;10;1;43;5;17;294;0;0;0;10;10;1;3;6;9;10;2;1;1;1;20;223
1985;72;72;3/24/1985;22;35;2209582478;CHI;0;UTA;0;-18;1;35;9;24;375;0;0;0;8;11;727;3;6;9;6;4;2;3;2;26;213
1985;73;73;3/26/1985;22;37;2210130048;CHI;1;IND;1;1;1;40;13;24;542;0;1;0;12;13;923;4;5;9;5;3;0;3;5;38;318
1985;74;74;3/28/1985;22;39;2210677618;CHI;0;CLE;0;-8;1;41;11;25;44;1;3;333;12;14;857;4;4;8;10;2;0;2;4;35;305
1985;75;75;3/30/1985;22;41;2211225188;CHI;1;PHI;0;-5;1;42;13;19;684;1;1;1;11;13;846;2;3;5;6;1;0;3;1;38;332
1985;76;76;4/2/1985;22;44;2212046543;CHI;1;NJN;1;14;1;44;12;19;632;0;0;0;7;8;875;5;3;8;9;3;0;7;1;31;284
1985;77;77;4/3/1985;22;45;2212320329;CHI;0;WSB;1;9;1;40;12;19;632;0;1;0;1;3;333;1;5;6;3;4;0;2;5;25;20
1985;78;78;4/5/1985;22;47;2212867899;CHI;0;PHI;0;-3;1;38;13;21;619;0;1;0;14;15;933;0;1;1;5;3;0;2;6;40;325
1985;79;79;4/6/1985;22;48;2213141684;CHI;0;ATL;1;3;1;43;12;18;667;0;0;0;9;9;1;2;5;7;4;3;2;7;4;33;267
1985;80;80;4/8/1985;22;50;2213689254;CHI;0;IND;0;-4;1;39;6;20;3;0;1;0;10;14;714;2;6;8;5;3;0;5;2;22;127
1985;81;81;4/12/1985;22;54;2214784394;CHI;1;ATL;0;-11;1;36;11;16;688;0;1;0;6;7;857;2;1;3;6;5;0;7;3;28;235
1985;82;82;4/13/1985;22;55;2215058179;CHI;0;NJN;0;-12;1;40;9;24;375;1;5;2;10;11;909;2;0;2;9;1;0;4;3;29;189
1986;1;1;10/25/1985;22;250;226844627;CHI;1;CLE;1;1;1;39;13;26;5;0;0;0;3;4;75;3;3;6;3;3;0;3;5;29;187
1986;2;2;10/26/1985;22;251;2268720055;CHI;1;DET;1;3;1;41;9;24;375;0;0;0;15;16;938;2;5;7;6;2;3;6;5;33;226
1986;3;3;10/29/1985;22;254;226954141;CHI;0;GSW;1;6;1;18;6;10;6;0;0;0;0;0;;0;2;2;2;0;0;1;1;12;8
1986;4;4;3/15/1986;23;26;2307118412;CHI;1;MIL;0;-9;0;13;4;7;571;0;0;0;4;7;571;0;1;1;2;1;0;1;2;12;84
1986;5;5;3/17/1986;23;28;2307665982;CHI;0;ATL;0;-10;0;14;4;16;25;0;1;0;9;10;9;3;1;4;1;7;1;1;0;17;168
1986;6;6;3/19/1986;23;30;2308213552;CHI;0;PHI;0;-6;0;15;4;14;286;0;2;0;4;6;667;4;0;4;3;2;2;1;1;12;99
1986;7;7;3/21/1986;23;32;2308761123;CHI;0;BOS;0;-21;0;16;7;16;438;0;1;0;6;7;857;2;0;2;1;0;1;1;3;20;118
1986;8;8;3/22/1986;23;33;2309034908;CHI;0;CLE;0;-26;0;16;4;13;308;0;0;0;0;1;0;1;0;1;1;0;0;1;2;8;-3
1986;9;9;3/25/1986;23;36;2309856263;CHI;1;NYK;1;13;0;19;5;12;417;0;1;0;9;9;1;1;2;3;3;1;0;2;3;19;138
1986;10;10;3/28/1986;23;39;2310677618;CHI;0;NJN;0;-11;0;22;9;15;6;0;0;0;4;6;667;0;1;1;3;5;0;3;4;22;171
1986;11;11;3/29/1986;23;40;2310951403;CHI;0;NYK;1;10;0;23;10;17;588;0;1;0;4;6;667;1;0;1;1;1;3;4;2;24;15
1986;12;12;4/1/1986;23;43;2311772758;CHI;0;MIL;0;-9;0;26;8;16;5;0;1;0;12;12;1;1;4;5;2;1;3;1;2;28;246
1986;13;13;4/3/1986;23;45;2312320329;CHI;0;IND;1;1;0;28;12;19;632;0;0;0;2;4;5;1;4;5;3;3;2;3;1;26;217
1986;14;14;4/5/1986;23;47;2312867899;CHI;1;ATL;1;5;0;31;10;21;476;2;3;667;8;9;889;1;2;3;3;1;1;4;1;30;196
1986;15;15;4/7/1986;23;49;2313415469;CHI;1;MIL;1;6;1;31;10;18;556;1;3;333;5;5;1;1;4;5;7;1;3;2;3;26;241
1986;16;16;4/8/1986;23;50;2313689254;CHI;0;ATL;0;-13;1;33;12;25;48;0;2;0;6;6;1;1;5;6;6;2;1;7;2;30;186
1986;17;17;4/11/1986;23;53;2314510609;CHI;1;WSB;1;2;1;37;12;36;333;0;1;0;7;10;7;1;4;5;2;3;1;2;5;31;124
1986;18;18;4/13/1986;23;55;2315058179;CHI;0;CLE;0;-7;1;29;11;23;478;0;2;0;7;7;1;0;3;3;4;4;0;2;4;29;214
1987;1;1;11/1/1986;23;257;2370362765;CHI;0;NYK;1;5;1;41;15;31;484;0;0;0;20;22;909;2;4;6;3;4;3;6;2;50;375
1987;2;2;11/2/1986;23;258;237063655;CHI;0;CLE;1;5;1;39;16;31;516;0;0;0;9;12;75;6;2;8;2;0;4;3;3;41;293
1987;3;3;11/4/1986;23;260;237118412;CHI;1;SAS;1;7;1;44;14;31;452;0;1;0;6;13;462;3;5;8;5;4;2;6;2;34;208
1987;4;4;11/7/1986;23;263;2372005476;CHI;0;DET;0;-6;1;42;11;26;423;0;1;0;11;15;733;0;0;0;5;1;1;3;4;33;182
1987;5;5;11/8/1986;23;264;2372279261;CHI;1;PHO;1;5;1;39;17;27;63;0;0;0;5;5;1;3;3;6;3;5;0;3;2;39;332
1987;6;6;11/11/1986;23;267;2373100616;CHI;1;ATL;1;2;1;39;14;32;438;0;0;0;6;6;1;4;1;5;3;1;3;5;4;34;189
1987;7;7;11/12/1986;23;268;2373374401;CHI;0;WSB;0;-2;1;39;9;25;36;0;1;0;10;12;833;0;4;4;4;3;1;4;4;28;154
1987;8;8;11/14/1986;23;270;2373921971;CHI;1;BOS;0;-12;1;41;17;33;515;1;1;1;13;14;929;2;3;5;1;2;1;0;3;48;358
1987;9;9;11/21/1986;23;277;2375838467;CHI;1;NYK;1;2;1;40;14;26;538;0;0;0;12;15;8;1;5;6;4;3;2;2;2;40;328
1987;10;10;11/22/1986;23;278;2376112252;CHI;1;WSB;1;9;1;39;10;26;385;0;0;0;2;3;667;2;7;9;4;3;1;3;3;22;132
1987;11;11;11/26/1986;23;282;2377207392;CHI;0;DEN;0;-2;1;41;13;31;419;0;0;0;11;14;786;2;7;9;3;1;3;2;5;37;24
1987;12;12;11/28/1986;23;284;2377754962;CHI;0;LAL;0;-7;1;45;19;43;442;0;1;0;3;4;75;8;2;10;3;1;1;3;4;41;235
1987;13;13;11/29/1986;23;285;2378028747;CHI;0;GSW;0;-7;1;42;11;30;367;0;1;0;18;19;947;3;2;5;6;4;0;2;3;40;307
1987;14;14;12/2/1986;23;288;2378850103;CHI;0;SEA;1;6;1;48;13;30;433;0;0;0;14;15;933;5;4;9;6;3;6;4;3;40;347
1987;15;15;12/3/1986;23;289;2379123888;CHI;0;UTA;0;-5;1;40;17;33;515;0;2;0;11;13;846;0;3;3;3;6;1;2;3;45;344
1987;16;16;12/5/1986;23;291;2379671458;CHI;0;PHO;0;-2;1;41;15;37;405;0;0;0;13;17;765;2;2;4;2;3;1;1;1;43;272
1987;17;17;12/6/1986;23;292;2379945243;CHI;0;SAS;0;-9;1;44;18;38;474;0;2;0;7;7;1;5;0;5;3;1;1;2;4;43;273
1987;18;18;12/9/1986;23;295;2380766598;CHI;1;DEN;1;6;1;42;16;30;533;0;0;0;8;9;889;2;4;6;6;3;4;3;3;40;334
1987;19;19;12/10/1986;23;296;2381040383;CHI;0;ATL;0;-28;1;39;15;25;6;0;0;0;11;12;917;2;2;4;4;3;0;3;3;41;327
1987;20;20;12/12/1986;23;298;2381587953;CHI;0;MIL;1;13;1;39;16;24;667;0;0;0;9;11;818;0;5;5;3;2;0;2;5;41;314
1987;21;21;12/13/1986;23;299;2381861739;CHI;1;MIL;0;-23;1;31;3;17;176;0;0;0;5;8;625;0;4;4;2;0;1;2;2;11;-4
1987;22;22;12/16/1986;23;302;2382683094;CHI;1;NJN;1;1;1;37;13;29;448;0;1;0;15;18;833;2;3;5;1;0;0;4;5;41;217
1987;23;23;12/18/1986;23;304;2383230664;CHI;0;IND;1;9;1;39;15;27;556;0;0;0;11;12;917;2;1;3;6;0;1;2;2;41;315
1987;24;24;12/20/1986;23;306;2383778234;CHI;1;UTA;0;-2;1;38;10;26;385;0;0;0;7;8;875;0;4;4;7;2;4;5;3;27;171
1987;25;25;12/23/1986;23;309;2384599589;CHI;1;CLE;1;16;1;35;18;33;545;0;1;0;7;7;1;4;1;5;6;2;0;3;2;43;326
1987;26;26;12/25/1986;23;311;2385147159;CHI;0;NYK;0;-1;1;41;10;28;357;0;0;0;10;12;833;1;2;3;5;6;2;6;1;30;194
1987;27;27;12/27/1986;23;313;238569473;CHI;1;IND;1;12;1;36;20;29;69;0;0;0;4;4;1;2;2;4;3;0;2;4;1;44;328
1987;28;28;12/30/1986;23;316;2386516085;CHI;1;GSW;0;-3;1;40;12;27;444;2;3;667;5;7;714;1;4;5;3;4;0;2;4;31;205
1987;29;29;1/2/1987;23;319;238733744;CHI;0;BOS;0;-14;1;40;13;31;419;0;1;0;8;10;8;6;2;8;3;1;0;2;2;34;218
1987;30;30;1/3/1987;23;320;2387611225;CHI;1;DET;1;5;1;38;16;35;457;0;2;0;15;17;882;1;3;4;2;1;0;1;4;47;295
1987;31;31;1/6/1987;23;323;238843258;CHI;0;CLE;1;4;1;38;13;23;565;0;0;0;1;3;333;0;2;2;3;2;0;3;5;27;15
1987;32;32;1/8/1987;23;325;2388980151;CHI;1;POR;1;4;1;43;20;34;588;0;0;0;13;16;813;3;1;4;5;3;2;3;3;53;421
1987;33;33;1/10/1987;23;327;2389527721;CHI;1;NJN;1;10;1;36;8;24;333;0;0;0;15;15;1;1;6;7;5;2;1;4;3;31;209
1987;34;34;1/15/1987;23;332;2390896646;CHI;1;HOU;0;-11;1;43;17;43;395;1;4;25;8;9;889;1;2;3;3;2;1;2;2;43;226
1987;35;35;1/17/1987;23;334;2391444216;CHI;1;PHI;1;16;1;44;17;34;5;0;0;0;13;14;929;5;5;10;6;4;1;4;2;47;387
1987;36;36;1/19/1987;23;336;2391991786;CHI;0;IND;0;-14;1;41;11;25;44;1;1;1;9;11;818;4;2;6;3;0;0;5;5;32;166
1987;37;37;1/20/1987;23;337;2392265572;CHI;1;MIL;1;13;1;39;11;22;5;0;0;0;9;10;9;2;5;7;2;2;1;3;2;31;228
1987;38;38;1/23/1987;23;340;2393086927;CHI;1;CLE;1;21;1;37;14;28;5;1;1;1;6;6;1;1;1;2;2;3;0;3;1;35;23
1987;39;39;1/24/1987;23;341;2393360712;CHI;0;CLE;0;-30;1;27;11;20;55;0;0;0;5;6;833;0;0;0;1;1;0;1;4;27;161
1987;40;40;1/27/1987;23;344;2394182067;CHI;1;BOS;0;-8;1;40;13;34;382;0;2;0;4;6;667;1;4;5;6;2;0;5;2;30;129
1987;41;41;1/28/1987;23;345;2394455852;CHI;0;BOS;0;-29;1;37;11;23;478;0;2;0;5;8;625;1;3;4;4;1;1;6;3;27;13
1987;42;42;1/30/1987;23;347;2395003422;CHI;0;PHI;0;-9;1;41;19;35;543;0;4;0;11;12;917;1;1;2;5;3;2;4;4;49;35
1987;43;43;2/1/1987;23;349;2395550992;CHI;0;DET;0;-2;1;44;14;39;359;1;5;2;9;9;1;4;1;5;5;5;0;2;5;38;239
1987;44;44;2/3/1987;23;351;2396098563;CHI;1;WSB;1;7;1;43;12;28;429;0;1;0;8;9;889;3;3;6;6;0;2;5;3;32;192
1987;45;45;2/5/1987;23;353;2396646133;CHI;0;MIL;0;-15;1;44;12;24;5;0;0;0;12;13;923;2;5;7;5;2;2;3;2;36;296
1987;46;46;2/10/1987;23;358;2398015058;CHI;1;PHI;1;5;1;41;11;22;5;0;0;0;7;9;778;2;1;3;4;3;1;4;4;29;198
1987;47;47;2/13/1987;23;361;2398836413;CHI;1;SEA;1;8;1;41;14;28;5;0;0;0;17;19;895;0;3;3;6;2;2;1;3;45;365
1987;48;48;2/14/1987;23;362;2399110198;CHI;0;NYK;1;4;1;37;15;24;625;0;1;0;3;5;6;0;2;2;8;3;3;2;2;33;299
1987;49;49;2/16/1987;23;364;2399657769;CHI;1;SAC;0;-4;1;48;13;30;433;0;1;0;17;18;944;1;6;7;6;5;4;7;5;43;323
1987;50;50;2/20/1987;24;3;2400821355;CHI;1;LAL;0;-10;1;40;11;27;407;0;0;0;11;12;917;2;0;2;5;5;2;2;4;33;258
1987;51;51;2/22/1987;24;5;2401368925;CHI;1;CLE;1;4;1;39;16;29;552;0;0;0;11;15;733;2;2;4;6;8;5;4;1;43;408
1987;52;52;2/24/1987;24;7;2401916496;CHI;1;ATL;1;10;1;42;10;22;455;0;0;0;14;18;778;3;9;12;2;5;5;2;3;34;325
1987;53;53;2/26/1987;24;9;2402464066;CHI;1;NJN;1;15;1;37;16;25;64;0;0;0;26;27;963;1;7;8;3;3;2;3;4;58;512
1987;54;54;2/28/1987;24;11;2403011636;CHI;1;MIL;1;3;1;38;11;28;393;0;1;0;15;17;882;3;3;6;2;3;1;3;4;37;245
1987;55;55;3/1/1987;24;12;2403285421;CHI;0;NJN;0;-10;1;39;10;23;435;0;1;0;10;12;833;3;1;4;4;3;2;7;4;30;181
1987;56;56;3/3/1987;24;14;2403832991;CHI;1;LAC;1;34;1;28;11;17;647;0;0;0;8;9;889;0;3;3;8;3;2;2;1;30;306
1987;57;57;3/4/1987;24;15;2404106776;CHI;0;DET;1;5;1;43;22;39;564;0;0;0;17;18;944;3;4;7;3;3;3;5;0;61;476
1987;58;58;3/6/1987;24;17;2404654346;CHI;1;NYK;0;-1;1;39;10;24;417;0;0;0;7;9;778;3;5;8;5;8;3;4;2;27;258
1987;59;59;3/8/1987;24;19;2405201916;CHI;1;DAL;1;10;1;44;11;28;393;0;1;0;11;12;917;3;3;6;4;5;3;1;2;33;285
1987;60;60;3/9/1987;24;20;2405475702;CHI;0;ATL;0;-5;1;42;12;26;462;0;1;0;7;10;7;2;5;7;8;3;1;3;2;31;248
1987;61;61;3/11/1987;24;22;2406023272;CHI;0;PHI;0;-9;1;44;19;34;559;1;1;1;10;11;909;4;4;8;7;2;4;6;4;49;385
1987;62;62;3/13/1987;24;24;2406570842;CHI;1;DET;0;-1;1;36;7;22;318;0;0;0;10;13;769;1;3;4;3;0;0;2;2;24;111
1987;63;63;3/14/1987;24;25;2406844627;CHI;0;WSB;0;-1;1;47;5;20;25;0;0;0;3;3;1;1;6;7;8;4;2;7;0;13;75
1987;64;64;3/16/1987;24;27;2407392197;CHI;0;HOU;0;-1;1;43;15;28;536;0;1;0;14;14;1;1;3;4;5;4;0;4;5;44;335
1987;65;65;3/17/1987;24;28;2407665982;CHI;0;DAL;0;-18;1;42;7;21;333;1;2;5;6;7;857;0;3;3;9;0;0;3;3;21;117
1987;66;66;3/19/1987;24;30;2408213552;CHI;0;LAC;1;17;1;41;14;23;609;1;1;1;11;11;1;3;4;7;3;2;4;2;4;40;361
1987;67;67;3/21/1987;24;32;2408761123;CHI;0;SAC;1;15;1;44;13;25;52;0;1;0;14;15;933;1;2;3;5;4;0;7;2;40;283
1987;68;68;3/22/1987;24;33;2409034908;CHI;0;POR;0;-2;1;43;14;26;538;0;2;0;18;20;9;0;1;1;6;4;0;7;3;46;329
1987;69;69;3/24/1987;24;35;2409582478;CHI;1;PHI;1;2;1;44;22;32;688;0;1;0;12;15;8;1;6;7;3;8;0;7;2;56;46
1987;70;70;3/26/1987;24;37;2410130048;CHI;0;NJN;0;-2;1;43;14;30;467;0;0;0;12;14;857;1;5;6;7;4;1;4;1;40;312
1987;71;71;3/27/1987;24;38;2410403833;CHI;1;BOS;0;-5;1;40;9;23;391;0;0;0;4;5;8;3;4;7;7;7;1;3;3;22;208
1987;72;72;3/29/1987;24;40;2410951403;CHI;1;NYK;1;19;1;40;13;24;542;0;2;0;7;9;778;0;1;1;8;4;1;1;3;33;29
1987;73;73;3/31/1987;24;42;2411498973;CHI;1;WSB;1;26;1;34;12;18;667;0;0;0;12;14;857;0;3;3;4;3;1;4;2;36;30
1987;74;74;4/1/1987;24;43;2411772758;CHI;0;IND;0;-5;1;41;10;25;4;1;3;333;5;6;833;2;7;9;7;5;3;3;5;26;226
1987;75;75;4/3/1987;24;45;2412320329;CHI;0;WSB;0;-4;1;45;13;22;591;1;2;5;5;5;1;1;1;2;7;2;1;4;4;32;248
